,Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Node,CellID,LAC,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Height,Accuracy,Location,State,DataConnection_Type,DataConnection_Info,Layer,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,SecondCell_NODE,SecondCell_CELLID,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,CSI_SNR,NetworkTypeNum,CA,SecondCell_PSC,SecondCell_ARFCN,SecondCell_BAND,Site_BEARING,BATTERY,CHARGING,FOREGROUND,AVGSPEED,Update_newF,Update_oldF,NTech1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NTech2,NCell2,NARFCN2,NRxLev2,NQual2,NTech3,NCell3,NARFCN3,NRxLev3,NQual3,NTech4,NCell4,NARFCN4,NRxLev4,NQual4,NTech5,NCell5,NARFCN5,NRxLev5,NQual5,NTech6,NCell6,NARFCN6,NRxLev6,NQual6,NTech7,NCell7,NARFCN7,NRxLev7,NQual7,NTech8,NCell8,NARFCN8,NRxLev8,NQual8,NTech9,NCell9,NARFCN9,NRxLev9,NQual9,NTech10,NCell10,NARFCN10,NRxLev10,NQual10,NTech11,NCell11,NARFCN11,NRxLev11,NQual11,NTech12,NCell12,NARFCN12,NRxLev12,NQual12,NTech13,NCell13,NARFCN13,NRxLev13,NQual13,NTech14,NCell14,NARFCN14,NRxLev14,NQual14,NTech15,NCell15,NARFCN15,NRxLev15,NQual15,NTech16,NCell16,NRxLev16,NQual16,NTech17,NCell17,NRxLev17,NQual17
5946,2024.10.29_08.10.47,17.641835,59.180972,110,Telia,24001,240010000000024,103909,24,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,53049,24,57,57,5,G,D,M,20,1,-1,1000,,,HANDOVER_DATA_5G5G,240-01-0-102709-24-634080-36:240-01-0-103909-24-634080-24,35,18,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,103909.0,24.0,-91.0,-10.0,-8.0,0.0,20,True,67.0,1471.0,L3,1000,100,True,True,0,0,0,4G,103909-24,108.0,67.0,1471.0,-91.0,-10.0,4G,87.0,1471.0,-89.0,-10.0,4G,405.0,1471.0,-93.0,-10.0,4G,24.0,,-106.0,-14.0,4G,36.0,,-111.0,-16.0,4G,10.0,,-115.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,2024.10.29_08.10.48,17.641873,59.181262,110,Telia,24001,240010000000024,103909,24,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,53049,24,57,57,5,G,D,M,20,1,-1,1000,100.101.226.137,,,,1,18,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,103909.0,24.0,-91.0,-10.0,-8.0,0.0,20,True,67.0,1471.0,L3,1000,100,True,True,0,0,1,4G,103909-24,108.0,67.0,1471.0,-91.0,-10.0,4G,87.0,1471.0,-89.0,-10.0,4G,405.0,1471.0,-93.0,-10.0,4G,24.0,,-106.0,-14.0,4G,36.0,,-111.0,-16.0,4G,10.0,,-115.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5948,2024.10.29_08.10.48,17.641873,59.181262,110,Telia,24001,240010000000024,103909,24,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,62496,24,57,57,5,G,D,M,20,1,-1,1000,100.101.226.137,8.0,PERIODIC,,2,18,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,103909.0,24.0,-91.0,-10.0,-8.0,0.0,20,True,67.0,1471.0,L3,1000,100,True,True,0,0,2,4G,103909-24,108.0,67.0,1471.0,-91.0,-10.0,4G,87.0,1471.0,-89.0,-10.0,4G,405.0,1471.0,-93.0,-10.0,4G,24.0,,-106.0,-14.0,4G,36.0,,-111.0,-16.0,4G,10.0,,-115.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5949,2024.10.29_08.10.48,17.641899,59.181532,108,Telia,24001,240010000000024,103909,24,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,62496,24,57,57,5,G,D,M,20,1,-1,1000,100.101.226.137,8.0,,,2,18,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/100,103909.0,24.0,-91.0,-10.0,-8.0,0.0,20,True,67.0,1471.0,L3,1000,100,True,True,0,0,2,4G,103909-24,108.0,67.0,1471.0,-91.0,-10.0,4G,87.0,1471.0,-89.0,-10.0,4G,405.0,1471.0,-93.0,-10.0,4G,24.0,,-106.0,-14.0,4G,36.0,,-111.0,-16.0,4G,10.0,,-115.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,2024.10.29_08.10.49,17.641899,59.181532,108,Telia,24001,240010000000014,101965,14,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,27187,24,57,57,5,G,D,M,20,1,-1,1000,100.101.226.137,27.0,PERIODIC,,3,E,18E4D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,101965.0,14.0,-91.0,-11.0,-1.0,0.0,20,False,405.0,1471.0,L3,1000,100,True,True,0,0,0,4G,101965-14,108.0,405.0,1471.0,-91.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5951,2024.10.29_08.10.49,17.641939,59.181789,106,Telia,24001,240010000000014,101965,14,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,27187,24,56,56,5,G,D,M,20,1,-1,1000,100.101.226.137,27.0,,,3,E,18E4D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,101965.0,14.0,-91.0,-11.0,-1.0,0.0,20,False,405.0,1471.0,L3,1000,100,True,True,0,0,0,4G,101965-14,108.0,405.0,1471.0,-91.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5952,2024.10.29_08.10.50,17.641939,59.181789,106,Telia,24001,240010000000014,101965,14,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,17445,24,56,56,5,G,D,M,20,1,-1,1000,100.101.226.137,27.0,PERIODIC,,4,E,18E4D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,101965.0,14.0,-91.0,-11.0,-1.0,0.0,20,False,405.0,1471.0,L3,1000,100,True,True,0,0,1,4G,101965-14,108.0,405.0,1471.0,-91.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5953,2024.10.29_08.10.51,17.641987,59.182045,105,Telia,24001,240010000000014,101965,14,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,17445,24,55,55,5,G,D,M,20,1,-1,1000,100.101.226.137,27.0,,,4,E,18E4D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,101965.0,14.0,-91.0,-11.0,-1.0,0.0,20,False,405.0,1471.0,L3,1000,100,True,True,0,0,1,4G,101965-14,108.0,405.0,1471.0,-91.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5954,2024.10.29_08.10.51,17.641987,59.182045,105,Telia,24001,240010000000014,101965,14,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,21636,36,55,55,5,G,D,M,20,1,-1,1000,100.101.226.137,,HANDOVER_DATA_5G5G,240-01-0-103909-24-634080-24:240-01-0-101965-14-634080-36,4,E,18E4D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,101965.0,14.0,-96.0,-15.0,-1.0,0.0,20,False,405.0,1471.0,L3,1000,100,True,True,0,0,2,4G,101965-14,108.0,405.0,1471.0,-96.0,-15.0,4G,87.0,1471.0,-91.0,-11.0,4G,67.0,1471.0,-91.0,-13.0,4G,27.0,1471.0,-95.0,-14.0,4G,418.0,1471.0,-98.0,-18.0,4G,87.0,1300.0,-93.0,-13.0,4G,67.0,1300.0,-94.0,-15.0,4G,27.0,1300.0,-96.0,-16.0,4G,27.0,3150.0,-102.0,-11.0,4G,87.0,3150.0,-108.0,-15.0,4G,315.0,6300.0,-96.0,-14.0,4G,159.0,6300.0,-97.0,-13.0,4G,29.0,6300.0,-98.0,-15.0,4G,36.0,,-100.0,-11.0,,,,,,,,,,,,,
5955,2024.10.29_08.10.51,17.64206,59.182303,103,Telia,24001,240010000000014,101965,14,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,21636,36,54,54,5,G,D,M,20,1,-1,1000,100.101.226.137,,,,1,E,18E4D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,101965.0,14.0,-96.0,-15.0,-1.0,0.0,20,False,405.0,1471.0,L3,1000,100,True,True,0,0,2,4G,101965-14,108.0,405.0,1471.0,-96.0,-15.0,4G,87.0,1471.0,-91.0,-11.0,4G,67.0,1471.0,-91.0,-13.0,4G,27.0,1471.0,-95.0,-14.0,4G,418.0,1471.0,-98.0,-18.0,4G,87.0,1300.0,-93.0,-13.0,4G,67.0,1300.0,-94.0,-15.0,4G,27.0,1300.0,-96.0,-16.0,4G,27.0,3150.0,-102.0,-11.0,4G,87.0,3150.0,-108.0,-15.0,4G,315.0,6300.0,-96.0,-14.0,4G,159.0,6300.0,-97.0,-13.0,4G,29.0,6300.0,-98.0,-15.0,4G,36.0,,-100.0,-11.0,,,,,,,,,,,,,
5956,2024.10.29_08.10.52,17.64206,59.182303,103,Telia,24001,240010000000014,101965,14,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,23675,36,54,54,5,G,D,M,20,1,-1,1000,100.101.226.137,27.0,PERIODIC,,2,E,18E4D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,101965.0,14.0,-96.0,-15.0,-1.0,0.0,20,False,405.0,1471.0,L3,1000,100,True,True,0,0,3,4G,101965-14,108.0,405.0,1471.0,-96.0,-15.0,4G,87.0,1471.0,-91.0,-11.0,4G,67.0,1471.0,-91.0,-13.0,4G,27.0,1471.0,-95.0,-14.0,4G,418.0,1471.0,-98.0,-18.0,4G,87.0,1300.0,-93.0,-13.0,4G,67.0,1300.0,-94.0,-15.0,4G,27.0,1300.0,-96.0,-16.0,4G,27.0,3150.0,-102.0,-11.0,4G,87.0,3150.0,-108.0,-15.0,4G,315.0,6300.0,-96.0,-14.0,4G,159.0,6300.0,-97.0,-13.0,4G,29.0,6300.0,-98.0,-15.0,4G,36.0,,-100.0,-11.0,,,,,,,,,,,,,
5957,2024.10.29_08.10.53,17.642138,59.182561,103,Telia,24001,240010000000014,101965,14,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,23675,36,54,54,5,G,D,M,20,1,-1,1000,100.101.226.137,27.0,,,2,E,18E4D,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,101965.0,14.0,-96.0,-15.0,-1.0,0.0,20,False,405.0,1471.0,L3,1000,100,True,True,0,0,3,4G,101965-14,108.0,405.0,1471.0,-96.0,-15.0,4G,87.0,1471.0,-91.0,-11.0,4G,67.0,1471.0,-91.0,-13.0,4G,27.0,1471.0,-95.0,-14.0,4G,418.0,1471.0,-98.0,-18.0,4G,87.0,1300.0,-93.0,-13.0,4G,67.0,1300.0,-94.0,-15.0,4G,27.0,1300.0,-96.0,-16.0,4G,27.0,3150.0,-102.0,-11.0,4G,87.0,3150.0,-108.0,-15.0,4G,315.0,6300.0,-96.0,-14.0,4G,159.0,6300.0,-97.0,-13.0,4G,29.0,6300.0,-98.0,-15.0,4G,36.0,,-100.0,-11.0,,,,,,,,,,,,,
5958,2024.10.29_08.10.53,17.642138,59.182561,103,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,17784,36,54,54,5,G,D,M,20,1,-1,1000,100.101.226.137,6.0,PERIODIC,,3,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,103909.0,34.0,-96.0,-15.0,-2.0,0.0,20,True,405.0,1471.0,L3,1000,100,True,True,0,0,4,4G,103909-34,108.0,405.0,1471.0,-96.0,-15.0,4G,87.0,1471.0,-88.0,-10.0,4G,67.0,1471.0,-88.0,-13.0,4G,27.0,1471.0,-92.0,-14.0,4G,177.0,1471.0,-92.0,-17.0,4G,87.0,1300.0,-88.0,-13.0,4G,67.0,1300.0,-91.0,-16.0,4G,177.0,1300.0,-92.0,-17.0,4G,27.0,3150.0,-103.0,-12.0,4G,87.0,3150.0,-104.0,-13.0,4G,418.0,3150.0,-109.0,-17.0,4G,159.0,6300.0,-93.0,-14.0,4G,113.0,6300.0,-94.0,-14.0,4G,315.0,6300.0,-94.0,-13.0,4G,29.0,6300.0,-98.0,-17.0,4G,36.0,-103.0,-12.0,4G,10.0,-114.0,-16.0
5959,2024.10.29_08.10.54,17.642218,59.182816,103,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,17784,36,54,54,5,G,D,M,20,1,-1,1000,100.101.226.137,6.0,,,3,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,103909.0,34.0,-96.0,-15.0,-2.0,0.0,20,True,405.0,1471.0,L3,1000,100,True,True,0,0,4,4G,103909-34,108.0,405.0,1471.0,-96.0,-15.0,4G,87.0,1471.0,-88.0,-10.0,4G,67.0,1471.0,-88.0,-13.0,4G,27.0,1471.0,-92.0,-14.0,4G,177.0,1471.0,-92.0,-17.0,4G,87.0,1300.0,-88.0,-13.0,4G,67.0,1300.0,-91.0,-16.0,4G,177.0,1300.0,-92.0,-17.0,4G,27.0,3150.0,-103.0,-12.0,4G,87.0,3150.0,-104.0,-13.0,4G,418.0,3150.0,-109.0,-17.0,4G,159.0,6300.0,-93.0,-14.0,4G,113.0,6300.0,-94.0,-14.0,4G,315.0,6300.0,-94.0,-13.0,4G,29.0,6300.0,-98.0,-17.0,4G,36.0,-103.0,-12.0,4G,10.0,-114.0,-16.0
5960,2024.10.29_08.10.54,17.642218,59.182816,103,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,61794,36,54,54,5,G,D,M,20,1,-1,1000,100.101.226.137,6.0,PERIODIC,,4,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,103909.0,34.0,-96.0,-15.0,-2.0,0.0,20,True,405.0,1471.0,L3,1000,100,True,True,0,0,5,4G,103909-34,108.0,405.0,1471.0,-96.0,-15.0,4G,87.0,1471.0,-88.0,-10.0,4G,67.0,1471.0,-88.0,-13.0,4G,27.0,1471.0,-92.0,-14.0,4G,177.0,1471.0,-92.0,-17.0,4G,87.0,1300.0,-88.0,-13.0,4G,67.0,1300.0,-91.0,-16.0,4G,177.0,1300.0,-92.0,-17.0,4G,27.0,3150.0,-103.0,-12.0,4G,87.0,3150.0,-104.0,-13.0,4G,418.0,3150.0,-109.0,-17.0,4G,159.0,6300.0,-93.0,-14.0,4G,113.0,6300.0,-94.0,-14.0,4G,315.0,6300.0,-94.0,-13.0,4G,29.0,6300.0,-98.0,-17.0,4G,36.0,-103.0,-12.0,4G,10.0,-114.0,-16.0
5961,2024.10.29_08.10.55,17.642299,59.183067,101,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,61794,36,53,53,5,G,D,M,20,1,-1,1000,100.101.226.137,6.0,,,4,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15/20/20/10/100,103909.0,34.0,-96.0,-15.0,-2.0,0.0,20,True,405.0,1471.0,L3,1000,100,True,True,0,0,5,4G,103909-34,108.0,405.0,1471.0,-96.0,-15.0,4G,87.0,1471.0,-88.0,-10.0,4G,67.0,1471.0,-88.0,-13.0,4G,27.0,1471.0,-92.0,-14.0,4G,177.0,1471.0,-92.0,-17.0,4G,87.0,1300.0,-88.0,-13.0,4G,67.0,1300.0,-91.0,-16.0,4G,177.0,1300.0,-92.0,-17.0,4G,27.0,3150.0,-103.0,-12.0,4G,87.0,3150.0,-104.0,-13.0,4G,418.0,3150.0,-109.0,-17.0,4G,159.0,6300.0,-93.0,-14.0,4G,113.0,6300.0,-94.0,-14.0,4G,315.0,6300.0,-94.0,-13.0,4G,29.0,6300.0,-98.0,-17.0,4G,36.0,-103.0,-12.0,4G,10.0,-114.0,-16.0
5962,2024.10.29_08.10.55,17.642299,59.183067,101,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,39364,36,53,53,5,G,D,M,20,1,-1,1000,100.101.226.137,6.0,PERIODIC,,5,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,103909.0,34.0,-96.0,-15.0,-2.0,0.0,20,False,405.0,1471.0,L3,1000,100,True,True,0,0,6,4G,103909-34,108.0,405.0,1471.0,-96.0,-15.0,4G,87.0,1471.0,-88.0,-10.0,4G,67.0,1471.0,-88.0,-13.0,4G,27.0,1471.0,-92.0,-14.0,4G,177.0,1471.0,-92.0,-17.0,4G,87.0,1300.0,-88.0,-13.0,4G,67.0,1300.0,-91.0,-16.0,4G,177.0,1300.0,-92.0,-17.0,4G,27.0,3150.0,-103.0,-12.0,4G,87.0,3150.0,-104.0,-13.0,4G,418.0,3150.0,-109.0,-17.0,4G,159.0,6300.0,-93.0,-14.0,4G,113.0,6300.0,-94.0,-14.0,4G,315.0,6300.0,-94.0,-13.0,4G,29.0,6300.0,-98.0,-17.0,4G,36.0,-103.0,-12.0,4G,10.0,-114.0,-16.0
5963,2024.10.29_08.10.56,17.642389,59.183314,100,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,39364,36,53,53,5,G,D,M,20,1,-1,1000,100.101.226.137,6.0,,,5,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,103909.0,34.0,-96.0,-15.0,-2.0,0.0,20,False,405.0,1471.0,L3,1000,100,True,True,0,0,6,4G,103909-34,108.0,405.0,1471.0,-96.0,-15.0,4G,87.0,1471.0,-88.0,-10.0,4G,67.0,1471.0,-88.0,-13.0,4G,27.0,1471.0,-92.0,-14.0,4G,177.0,1471.0,-92.0,-17.0,4G,87.0,1300.0,-88.0,-13.0,4G,67.0,1300.0,-91.0,-16.0,4G,177.0,1300.0,-92.0,-17.0,4G,27.0,3150.0,-103.0,-12.0,4G,87.0,3150.0,-104.0,-13.0,4G,418.0,3150.0,-109.0,-17.0,4G,159.0,6300.0,-93.0,-14.0,4G,113.0,6300.0,-94.0,-14.0,4G,315.0,6300.0,-94.0,-13.0,4G,29.0,6300.0,-98.0,-17.0,4G,36.0,-103.0,-12.0,4G,10.0,-114.0,-16.0
5964,2024.10.29_08.10.56,17.642389,59.183314,100,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,50636,24,53,53,5,G,D,M,20,1,-1,1000,,,HANDOVER_DATA_5G5G,240-01-0-101965-14-634080-36:240-01-0-103909-34-634080-24,5,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,103909.0,34.0,-82.0,-11.0,-2.0,0.0,20,False,87.0,1471.0,L3,1000,100,True,True,0,0,6,4G,103909-34,108.0,87.0,1471.0,-82.0,-11.0,4G,67.0,1471.0,-87.0,-14.0,4G,405.0,1471.0,-90.0,-19.0,4G,27.0,1471.0,-91.0,2147483647.0,4G,67.0,1300.0,-82.0,-13.0,4G,27.0,1300.0,-88.0,2147483647.0,4G,67.0,3150.0,-100.0,-12.0,4G,159.0,6300.0,-86.0,-13.0,4G,124.0,6300.0,-87.0,-14.0,4G,24.0,,-103.0,-12.0,4G,22.0,,-111.0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5965,2024.10.29_08.10.57,17.642454,59.183552,98,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,50636,24,53,53,5,G,D,M,20,1,-1,1000,100.101.226.137,,,,1,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,103909.0,34.0,-82.0,-11.0,-2.0,0.0,20,False,87.0,1471.0,L3,1000,100,True,True,0,0,7,4G,103909-34,108.0,87.0,1471.0,-82.0,-11.0,4G,67.0,1471.0,-87.0,-14.0,4G,405.0,1471.0,-90.0,-19.0,4G,27.0,1471.0,-91.0,2147483647.0,4G,67.0,1300.0,-82.0,-13.0,4G,27.0,1300.0,-88.0,2147483647.0,4G,67.0,3150.0,-100.0,-12.0,4G,159.0,6300.0,-86.0,-13.0,4G,124.0,6300.0,-87.0,-14.0,4G,24.0,,-103.0,-12.0,4G,22.0,,-111.0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,2024.10.29_08.10.57,17.642454,59.183552,98,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,51599,24,53,53,5,G,D,M,20,1,-1,1000,100.101.226.137,6.0,PERIODIC,,2,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,103909.0,34.0,-82.0,-11.0,-2.0,0.0,20,False,87.0,1471.0,L3,1000,100,True,True,0,0,8,4G,103909-34,108.0,87.0,1471.0,-82.0,-11.0,4G,67.0,1471.0,-87.0,-14.0,4G,405.0,1471.0,-90.0,-19.0,4G,27.0,1471.0,-91.0,2147483647.0,4G,67.0,1300.0,-82.0,-13.0,4G,27.0,1300.0,-88.0,2147483647.0,4G,67.0,3150.0,-100.0,-12.0,4G,159.0,6300.0,-86.0,-13.0,4G,124.0,6300.0,-87.0,-14.0,4G,24.0,,-103.0,-12.0,4G,22.0,,-111.0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5967,2024.10.29_08.10.57,17.642531,59.183792,97,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,51599,24,52,52,5,G,D,M,20,1,-1,1000,100.101.226.137,6.0,,,2,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,103909.0,34.0,-82.0,-11.0,-2.0,0.0,20,False,87.0,1471.0,L3,1000,100,True,True,0,0,8,4G,103909-34,108.0,87.0,1471.0,-82.0,-11.0,4G,67.0,1471.0,-87.0,-14.0,4G,405.0,1471.0,-90.0,-19.0,4G,27.0,1471.0,-91.0,2147483647.0,4G,67.0,1300.0,-82.0,-13.0,4G,27.0,1300.0,-88.0,2147483647.0,4G,67.0,3150.0,-100.0,-12.0,4G,159.0,6300.0,-86.0,-13.0,4G,124.0,6300.0,-87.0,-14.0,4G,24.0,,-103.0,-12.0,4G,22.0,,-111.0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5968,2024.10.29_08.10.58,17.642531,59.183792,97,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,45436,24,52,52,5,G,D,M,20,1,-1,1000,100.101.226.137,6.0,PERIODIC,,3,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,103909.0,34.0,-79.0,-8.0,-2.0,0.0,20,False,87.0,1471.0,L3,1000,100,True,True,0,0,9,4G,103909-34,108.0,87.0,1471.0,-79.0,-8.0,4G,67.0,1471.0,-79.0,-10.0,4G,67.0,1300.0,-82.0,-13.0,4G,405.0,1300.0,-90.0,2147483647.0,4G,27.0,1300.0,-91.0,2147483647.0,4G,67.0,3150.0,-95.0,-12.0,4G,124.0,6300.0,-87.0,-13.0,4G,159.0,6300.0,-89.0,-14.0,4G,15.0,6300.0,-93.0,-18.0,4G,24.0,,-107.0,-13.0,4G,22.0,,-107.0,-13.0,4G,36.0,,-109.0,-15.0,4G,,,-114.0,-12.0,,,,,,,,,,,,,,,,,,
5969,2024.10.29_08.10.59,17.642611,59.184028,96,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,45436,24,53,53,5,G,D,M,20,1,-1,1000,100.101.226.137,6.0,,,3,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,103909.0,34.0,-79.0,-8.0,-2.0,0.0,20,False,87.0,1471.0,L3,1000,100,True,True,0,0,9,4G,103909-34,108.0,87.0,1471.0,-79.0,-8.0,4G,67.0,1471.0,-79.0,-10.0,4G,67.0,1300.0,-82.0,-13.0,4G,405.0,1300.0,-90.0,2147483647.0,4G,27.0,1300.0,-91.0,2147483647.0,4G,67.0,3150.0,-95.0,-12.0,4G,124.0,6300.0,-87.0,-13.0,4G,159.0,6300.0,-89.0,-14.0,4G,15.0,6300.0,-93.0,-18.0,4G,24.0,,-107.0,-13.0,4G,22.0,,-107.0,-13.0,4G,36.0,,-109.0,-15.0,4G,,,-114.0,-12.0,,,,,,,,,,,,,,,,,,
5970,2024.10.29_08.10.59,17.642611,59.184028,96,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,53309,24,53,53,5,G,D,M,20,1,-1,1000,100.101.226.137,6.0,PERIODIC,,4,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,103909.0,34.0,-79.0,-8.0,-2.0,0.0,20,False,87.0,1471.0,L3,1000,100,True,True,0,0,10,4G,103909-34,108.0,87.0,1471.0,-79.0,-8.0,4G,67.0,1471.0,-79.0,-10.0,4G,67.0,1300.0,-82.0,-13.0,4G,405.0,1300.0,-90.0,2147483647.0,4G,27.0,1300.0,-91.0,2147483647.0,4G,67.0,3150.0,-95.0,-12.0,4G,124.0,6300.0,-87.0,-13.0,4G,159.0,6300.0,-89.0,-14.0,4G,15.0,6300.0,-93.0,-18.0,4G,24.0,,-107.0,-13.0,4G,22.0,,-107.0,-13.0,4G,36.0,,-109.0,-15.0,4G,,,-114.0,-12.0,,,,,,,,,,,,,,,,,,
5971,2024.10.29_08.11.00,17.642692,59.184267,96,Telia,24001,240010000000034,103909,34,0,5G,5G NSA,-115,-15.0,0.0,,,634080,0,53309,24,53,53,5,G,D,M,20,1,-1,1000,100.101.226.137,6.0,,,4,22,195E5,0,0,32.0,610,Google:Pixel 7:AP2A.240905.003,N78,15,103909.0,34.0,-79.0,-8.0,-2.0,0.0,20,False,87.0,1471.0,L3,1000,100,True,True,0,0,10,4G,103909-34,108.0,87.0,1471.0,-79.0,-8.0,4G,67.0,1471.0,-79.0,-10.0,4G,67.0,1300.0,-82.0,-13.0,4G,405.0,1300.0,-90.0,2147483647.0,4G,27.0,1300.0,-91.0,2147483647.0,4G,67.0,3150.0,-95.0,-12.0,4G,124.0,6300.0,-87.0,-13.0,4G,159.0,6300.0,-89.0,-14.0,4G,15.0,6300.0,-93.0,-18.0,4G,24.0,,-107.0,-13.0,4G,22.0,,-107.0,-13.0,4G,36.0,,-109.0,-15.0,4G,,,-114.0,-12.0,,,,,,,,,,,,,,,,,,
